,index,Num,Fecha,Longitud,Latitud,Polaridad,Magnitud,Corriente
28494,28494,28494,2018-04-25 01:01:51.303,-74.1027,6.3665,-1,8.5,-8.5
28495,28495,28495,2018-04-25 01:01:51.380,-74.1034,6.3647,-1,8.2,-8.2
28496,28496,28496,2018-04-25 01:01:51.387,-74.0431,6.3995,-1,4.0,-4.0
28497,28497,28497,2018-04-25 01:01:51.560,-73.7833,6.5515,-1,5.5,-5.5
28498,28498,28498,2018-04-25 01:01:51.623,-74.1023,6.3651,-1,10.6,-10.6
28499,28499,28499,2018-04-25 01:01:51.967,-74.0238,6.4206,-1,5.8,-5.8
28500,28500,28500,2018-04-25 01:01:52.240,-74.0225,6.4228,-1,10.6,-10.6
28501,28501,28501,2018-04-25 01:01:52.357,-74.0172,6.4236,-1,13.0,-13.0
28502,28502,28502,2018-04-25 01:01:53.070,-73.6916,6.5507,-1,7.6,-7.6
28503,28503,28503,2018-04-25 01:01:56.473,-73.7291,6.4412,-1,7.8,-7.8
28504,28504,28504,2018-04-25 01:01:56.693,-73.726,6.4406,-1,8.6,-8.6
28505,28505,28505,2018-04-25 01:01:58.173,-73.6761,6.5467,1,9.4,9.4
28506,28506,28506,2018-04-25 01:01:59.770,-73.6839,6.4443,1,4.6,4.6
28507,28507,28507,2018-04-25 01:01:59.847,-73.7162,6.4511,-1,5.4,-5.4
28508,28508,28508,2018-04-25 01:01:59.997,-73.7448,6.5449,-1,9.5,-9.5
28509,28509,28509,2018-04-25 01:02:00.050,-73.7682,6.5413,1,5.0,5.0
28510,28510,28510,2018-04-25 01:02:00.660,-73.9003,6.4347,1,6.6,6.6
28511,28511,28511,2018-04-25 01:02:00.950,-73.9093,6.4361,-1,9.4,-9.4
28512,28512,28512,2018-04-25 01:02:03.007,-73.6583,6.6261,-1,5.8,-5.8
28513,28513,28513,2018-04-25 01:02:03.243,-73.7365,6.4978,1,5.7,5.7
28514,28514,28514,2018-04-25 01:02:03.567,-73.7463,6.4904,-1,8.8,-8.8
28515,28515,28515,2018-04-25 01:02:05.623,-73.6587,6.5195,1,9.0,9.0
28516,28516,28516,2018-04-25 01:02:07.647,-73.7218,6.5343,1,7.9,7.9
28517,28517,28517,2018-04-25 01:02:08.190,-73.7563,6.4887,1,6.9,6.9
28518,28518,28518,2018-04-25 01:02:11.250,-73.729,6.5023,-1,6.4,-6.4
28519,28519,28519,2018-04-25 01:02:11.287,-73.7305,6.5028,-1,5.6,-5.6
28520,28520,28520,2018-04-25 01:02:14.043,-73.9199,6.4241,-1,5.2,-5.2
28521,28521,28521,2018-04-25 01:02:14.503,-73.9612,6.4335,1,5.9,5.9
28522,28522,28522,2018-04-25 01:02:14.577,-73.6562,6.4331,-1,6.0,-6.0
28523,28523,28523,2018-04-25 01:02:14.750,-73.6834,6.4895,-1,7.4,-7.4
28524,28524,28524,2018-04-25 01:02:15.957,-73.762,6.4888,-1,4.7,-4.7
28525,28525,28525,2018-04-25 01:02:15.977,-73.7348,6.5177,-1,6.1,-6.1
28526,28526,28526,2018-04-25 01:02:17.667,-73.6698,6.5641,1,5.7,5.7
28527,28527,28527,2018-04-25 01:02:18.903,-73.7087,6.4457,1,5.4,5.4
28528,28528,28528,2018-04-25 01:02:19.983,-73.736,6.4277,-1,5.2,-5.2
28529,28529,28529,2018-04-25 01:02:20.137,-73.7389,6.4261,-1,6.0,-6.0
28530,28530,28530,2018-04-25 01:02:20.283,-73.679,6.5081,-1,4.9,-4.9
28531,28531,28531,2018-04-25 01:02:22.210,-73.6536,6.5087,1,5.9,5.9
28532,28532,28532,2018-04-25 01:02:24.460,-73.716,6.5012,-1,11.5,-11.5
28533,28533,28533,2018-04-25 01:02:24.673,-73.7197,6.5065,-1,10.3,-10.3
28534,28534,28534,2018-04-25 01:02:24.723,-73.7144,6.4983,-1,6.3,-6.3
28535,28535,28535,2018-04-25 01:02:26.490,-73.776,6.5674,1,4.6,4.6
28536,28536,28536,2018-04-25 01:02:26.767,-73.7894,6.5801,-1,7.8,-7.8
28537,28537,28537,2018-04-25 01:02:27.643,-73.7429,6.4803,1,5.0,5.0
28538,28538,28538,2018-04-25 01:02:30.053,-73.7628,6.4639,-1,11.7,-11.7
28539,28539,28539,2018-04-25 01:02:30.120,-73.7387,6.4825,-1,29.8,-29.8
28540,28540,28540,2018-04-25 01:02:30.167,-73.7688,6.4608,-1,5.6,-5.6
28541,28541,28541,2018-04-25 01:02:30.253,-73.7667,6.4647,-1,51.7,-51.7
28542,28542,28542,2018-04-25 01:02:30.303,-73.7681,6.4609,-1,5.2,-5.2
28543,28543,28543,2018-04-25 01:02:30.737,-73.7689,6.4638,-1,25.0,-25.0
28544,28544,28544,2018-04-25 01:02:31.493,-73.6959,6.6546,1,11.1,11.1
28545,28545,28545,2018-04-25 01:02:31.657,-73.6583,6.6046,-1,5.3,-5.3
28546,28546,28546,2018-04-25 01:02:35.777,-73.6934,6.5166,-1,4.4,-4.4
28547,28547,28547,2018-04-25 01:02:36.703,-73.6951,6.6592,-1,6.2,-6.2
28548,28548,28548,2018-04-25 01:02:37.460,-74.0867,6.3604,-1,36.9,-36.9
28549,28549,28549,2018-04-25 01:02:37.500,-74.0861,6.3622,-1,4.9,-4.9
28550,28550,28550,2018-04-25 01:02:37.713,-73.7251,6.5564,-1,5.5,-5.5
28551,28551,28551,2018-04-25 01:02:38.083,-74.0866,6.3606,-1,15.1,-15.1
28552,28552,28552,2018-04-25 01:02:38.213,-74.0868,6.3604,-1,28.4,-28.4
28553,28553,28553,2018-04-25 01:02:38.930,-73.6363,6.4966,1,4.4,4.4
28554,28554,28554,2018-04-25 01:02:39.683,-73.8241,6.4227,1,7.5,7.5
28555,28555,28555,2018-04-25 01:02:39.747,-73.8188,6.4205,-1,7.3,-7.3
28556,28556,28556,2018-04-25 01:02:39.750,-73.8334,6.4539,-1,10.3,-10.3
28557,28557,28557,2018-04-25 01:02:39.833,-73.8331,6.461,-1,5.4,-5.4
28558,28558,28558,2018-04-25 01:02:39.857,-73.7915,6.4882,-1,5.4,-5.4
28559,28559,28559,2018-04-25 01:02:41.973,-73.6883,6.4297,1,6.3,6.3
28560,28560,28560,2018-04-25 01:02:41.993,-73.7057,6.4243,-1,21.2,-21.2
28561,28561,28561,2018-04-25 01:02:41.997,-73.6913,6.4266,-1,7.3,-7.3
28562,28562,28562,2018-04-25 01:02:42.073,-73.6785,6.4095,-1,16.3,-16.3
28563,28563,28563,2018-04-25 01:02:45.420,-73.7138,6.4962,-1,6.0,-6.0
28564,28564,28564,2018-04-25 01:02:48.557,-73.8097,6.5274,1,3.8,3.8
28565,28565,28565,2018-04-25 01:02:51.100,-73.6637,6.5428,-1,4.3,-4.3
28566,28566,28566,2018-04-25 01:02:51.170,-73.6897,6.5081,-1,5.0,-5.0
28567,28567,28567,2018-04-25 01:02:51.230,-73.6875,6.4996,-1,9.0,-9.0
28568,28568,28568,2018-04-25 01:02:52.563,-73.6345,6.6451,-1,9.4,-9.4
28569,28569,28569,2018-04-25 01:02:57.813,-73.9185,6.4345,1,15.6,15.6
28570,28570,28570,2018-04-25 01:02:57.833,-73.9179,6.4382,-1,11.3,-11.3
28571,28571,28571,2018-04-25 01:02:57.857,-73.9143,6.437,-1,10.3,-10.3
28572,28572,28572,2018-04-25 01:02:57.943,-73.9176,6.4357,-1,7.1,-7.1
28573,28573,28573,2018-04-25 01:03:01.737,-73.629,6.6017,-1,11.2,-11.2
28574,28574,28574,2018-04-25 01:03:01.930,-73.755,6.5095,-1,4.2,-4.2
28575,28575,28575,2018-04-25 01:03:01.933,-73.7531,6.5028,1,10.8,10.8
28576,28576,28576,2018-04-25 01:03:02.400,-73.6779,6.5243,-1,5.6,-5.6
28577,28577,28577,2018-04-25 01:03:02.413,-73.7818,6.4811,-1,8.0,-8.0
28578,28578,28578,2018-04-25 01:03:02.423,-73.6799,6.5238,-1,8.1,-8.1
28579,28579,28579,2018-04-25 01:03:02.480,-73.6764,6.5233,-1,7.2,-7.2
28580,28580,28580,2018-04-25 01:03:04.760,-73.7133,6.5584,-1,4.9,-4.9
28581,28581,28581,2018-04-25 01:03:05.180,-73.69,6.5243,-1,5.6,-5.6
28582,28582,28582,2018-04-25 01:03:05.197,-73.7411,6.4875,1,5.1,5.1
28583,28583,28583,2018-04-25 01:03:05.830,-73.7114,6.419,1,6.9,6.9
28584,28584,28584,2018-04-25 01:03:08.587,-73.6647,6.4819,1,5.2,5.2
28585,28585,28585,2018-04-25 01:03:09.073,-73.6941,6.4435,-1,12.8,-12.8
28586,28586,28586,2018-04-25 01:03:09.100,-73.6942,6.4431,-1,23.8,-23.8
28587,28587,28587,2018-04-25 01:03:09.117,-73.6942,6.4432,-1,8.9,-8.9
28588,28588,28588,2018-04-25 01:03:09.190,-73.7005,6.4491,-1,14.3,-14.3
28589,28589,28589,2018-04-25 01:03:09.253,-73.6583,6.5648,-1,7.6,-7.6
28590,28590,28590,2018-04-25 01:03:09.253,-73.7007,6.4499,-1,13.9,-13.9
28591,28591,28591,2018-04-25 01:03:09.367,-73.701,6.4507,-1,19.3,-19.3
28592,28592,28592,2018-04-25 01:03:09.423,-73.7012,6.4491,-1,14.4,-14.4
28593,28593,28593,2018-04-25 01:03:09.887,-73.7643,6.493,-1,20.7,-20.7
28594,28594,28594,2018-04-25 01:03:09.940,-73.786,6.4985,-1,10.9,-10.9
28595,28595,28595,2018-04-25 01:03:10.357,-73.7201,6.4263,-1,27.6,-27.6
28596,28596,28596,2018-04-25 01:03:10.357,-73.799,6.5598,1,14.7,14.7
28597,28597,28597,2018-04-25 01:03:10.490,-73.7153,6.4229,-1,23.9,-23.9
28598,28598,28598,2018-04-25 01:03:10.610,-73.7144,6.4243,-1,4.6,-4.6
28599,28599,28599,2018-04-25 01:03:10.780,-73.7152,6.4229,-1,14.0,-14.0
28600,28600,28600,2018-04-25 01:03:10.853,-74.0049,6.4419,-1,8.2,-8.2
28601,28601,28601,2018-04-25 01:03:11.480,-73.8831,6.416,-1,7.5,-7.5
28602,28602,28602,2018-04-25 01:03:11.803,-73.8978,6.4285,-1,14.7,-14.7
28603,28603,28603,2018-04-25 01:03:11.910,-73.627,6.4951,1,4.2,4.2
28604,28604,28604,2018-04-25 01:03:13.340,-73.7204,6.5074,-1,10.3,-10.3
28605,28605,28605,2018-04-25 01:03:13.763,-73.7876,6.5032,-1,4.6,-4.6
28606,28606,28606,2018-04-25 01:03:15.277,-73.9078,6.4393,1,4.8,4.8
28607,28607,28607,2018-04-25 01:03:16.830,-73.7446,6.5071,-1,6.5,-6.5
28608,28608,28608,2018-04-25 01:03:22.273,-73.775,6.5048,-1,7.2,-7.2
28609,28609,28609,2018-04-25 01:03:22.323,-73.7545,6.5002,-1,5.9,-5.9
28610,28610,28610,2018-04-25 01:03:23.750,-73.6983,6.4214,-1,5.1,-5.1
28611,28611,28611,2018-04-25 01:03:24.257,-74.0613,6.3982,1,5.8,5.8
28612,28612,28612,2018-04-25 01:03:24.727,-74.0818,6.3811,1,6.1,6.1
28613,28613,28613,2018-04-25 01:03:27.810,-73.764,6.4717,-1,6.3,-6.3
28614,28614,28614,2018-04-25 01:03:29.070,-73.6981,6.4427,1,5.9,5.9
28615,28615,28615,2018-04-25 01:03:29.083,-73.6768,6.4385,-1,6.0,-6.0
28616,28616,28616,2018-04-25 01:03:31.123,-73.7317,6.4925,1,8.1,8.1
28617,28617,28617,2018-04-25 01:03:31.203,-73.8094,6.4341,-1,17.6,-17.6
28618,28618,28618,2018-04-25 01:03:31.287,-73.8023,6.446,-1,22.3,-22.3
28619,28619,28619,2018-04-25 01:03:31.320,-73.8057,6.4333,-1,15.1,-15.1
28620,28620,28620,2018-04-25 01:03:31.393,-73.8001,6.4344,-1,42.2,-42.2
28621,28621,28621,2018-04-25 01:03:31.737,-73.8078,6.4335,-1,9.5,-9.5
28622,28622,28622,2018-04-25 01:03:31.780,-73.8,6.4344,-1,11.6,-11.6
28623,28623,28623,2018-04-25 01:03:31.873,-73.8068,6.4329,-1,6.0,-6.0
28624,28624,28624,2018-04-25 01:03:31.910,-73.8092,6.4339,-1,5.9,-5.9
28625,28625,28625,2018-04-25 01:03:35.390,-73.6799,6.5202,-1,11.1,-11.1
28626,28626,28626,2018-04-25 01:03:35.430,-73.6897,6.5144,-1,4.9,-4.9
28627,28627,28627,2018-04-25 01:03:35.457,-73.839,6.5086,1,5.9,5.9
28628,28628,28628,2018-04-25 01:03:35.470,-73.8978,6.4549,-1,5.9,-5.9
28629,28629,28629,2018-04-25 01:03:36.250,-73.6409,6.6047,1,14.8,14.8
28630,28630,28630,2018-04-25 01:03:36.263,-73.6367,6.6009,-1,10.0,-10.0
28631,28631,28631,2018-04-25 01:03:36.300,-73.6753,6.607,-1,5.8,-5.8
28632,28632,28632,2018-04-25 01:03:36.813,-73.6653,6.6047,-1,21.3,-21.3
28633,28633,28633,2018-04-25 01:03:36.897,-73.6639,6.6047,-1,8.9,-8.9
28634,28634,28634,2018-04-25 01:03:36.933,-73.7484,6.4893,-1,5.9,-5.9
28635,28635,28635,2018-04-25 01:03:37.160,-73.7462,6.5005,-1,4.1,-4.1
28636,28636,28636,2018-04-25 01:03:37.323,-73.7423,6.514,1,9.4,9.4
28637,28637,28637,2018-04-25 01:03:37.550,-73.6952,6.4844,-1,23.9,-23.9
28638,28638,28638,2018-04-25 01:03:37.607,-73.6952,6.4842,-1,22.6,-22.6
28639,28639,28639,2018-04-25 01:03:37.647,-73.6951,6.4845,-1,23.0,-23.0
28640,28640,28640,2018-04-25 01:03:41.973,-73.6843,6.4246,-1,5.4,-5.4
28641,28641,28641,2018-04-25 01:03:43.607,-73.7435,6.5024,-1,5.7,-5.7
28642,28642,28642,2018-04-25 01:03:43.920,-73.7331,6.4977,-1,12.3,-12.3
28643,28643,28643,2018-04-25 01:03:46.487,-73.7582,6.5023,-1,7.2,-7.2
28644,28644,28644,2018-04-25 01:03:46.863,-73.7789,6.4845,-1,5.3,-5.3
28645,28645,28645,2018-04-25 01:03:46.913,-73.7845,6.4838,-1,5.5,-5.5
28646,28646,28646,2018-04-25 01:03:46.953,-73.7834,6.4853,-1,5.9,-5.9
28647,28647,28647,2018-04-25 01:03:47.017,-73.7866,6.4844,-1,12.6,-12.6
28648,28648,28648,2018-04-25 01:03:47.160,-73.659,6.5885,-1,9.3,-9.3
28649,28649,28649,2018-04-25 01:03:49.417,-73.7183,6.4872,-1,4.6,-4.6
28650,28650,28650,2018-04-25 01:03:49.707,-74.2863,6.4419,1,6.0,6.0
28651,28651,28651,2018-04-25 01:03:49.717,-74.2854,6.4435,1,5.7,5.7
28652,28652,28652,2018-04-25 01:03:49.797,-73.6981,6.4392,-1,57.1,-57.1
28653,28653,28653,2018-04-25 01:03:49.840,-73.6982,6.4394,-1,46.2,-46.2
28654,28654,28654,2018-04-25 01:03:49.910,-74.0745,6.3948,1,5.3,5.3
28655,28655,28655,2018-04-25 01:03:49.923,-73.6891,6.4377,-1,27.7,-27.7
28656,28656,28656,2018-04-25 01:03:49.987,-73.6899,6.4371,-1,21.9,-21.9
28657,28657,28657,2018-04-25 01:03:50.027,-73.6911,6.4364,-1,6.3,-6.3
28658,28658,28658,2018-04-25 01:03:50.030,-73.6952,6.4314,-1,7.9,-7.9
28659,28659,28659,2018-04-25 01:03:50.103,-73.6889,6.4387,-1,16.9,-16.9
28660,28660,28660,2018-04-25 01:03:50.177,-73.9355,6.4225,-1,10.4,-10.4
28661,28661,28661,2018-04-25 01:03:50.193,-73.8889,6.4469,1,13.3,13.3
28662,28662,28662,2018-04-25 01:03:50.227,-73.6904,6.4378,-1,19.5,-19.5
28663,28663,28663,2018-04-25 01:03:50.230,-74.0318,6.3754,-1,24.3,-24.3
28664,28664,28664,2018-04-25 01:03:50.637,-73.6622,6.6432,-1,5.8,-5.8
28665,28665,28665,2018-04-25 01:03:54.723,-73.7985,6.5225,1,10.9,10.9
28666,28666,28666,2018-04-25 01:03:55.030,-73.8231,6.4647,-1,6.5,-6.5
28667,28667,28667,2018-04-25 01:03:55.233,-73.7796,6.5199,1,8.9,8.9
28668,28668,28668,2018-04-25 01:03:55.433,-73.6978,6.4198,1,5.7,5.7
28669,28669,28669,2018-04-25 01:03:58.617,-73.6762,6.5393,-1,8.2,-8.2
28670,28670,28670,2018-04-25 01:03:58.680,-73.7406,6.5128,1,5.0,5.0
28671,28671,28671,2018-04-25 01:04:01.853,-73.6635,6.5232,-1,6.3,-6.3
28672,28672,28672,2018-04-25 01:04:01.890,-73.7321,6.4569,-1,10.1,-10.1
28673,28673,28673,2018-04-25 01:04:01.980,-73.7343,6.4576,-1,7.2,-7.2
28674,28674,28674,2018-04-25 01:04:02.000,-73.7358,6.4582,-1,5.7,-5.7
28675,28675,28675,2018-04-25 01:04:02.063,-73.7353,6.4554,-1,5.8,-5.8
28676,28676,28676,2018-04-25 01:04:02.117,-73.734,6.4583,-1,4.8,-4.8
28677,28677,28677,2018-04-25 01:04:02.667,-73.7143,6.5683,-1,18.5,-18.5
28678,28678,28678,2018-04-25 01:04:05.340,-73.7529,6.5006,1,13.3,13.3
28679,28679,28679,2018-04-25 01:04:09.130,-73.7363,6.5088,-1,5.5,-5.5
28680,28680,28680,2018-04-25 01:04:10.433,-73.6259,6.5829,-1,6.0,-6.0
28681,28681,28681,2018-04-25 01:04:11.050,-73.6954,6.5719,1,5.3,5.3
28682,28682,28682,2018-04-25 01:04:11.957,-73.9083,6.4363,1,5.6,5.6
28683,28683,28683,2018-04-25 01:04:14.640,-73.8223,6.4266,1,6.7,6.7
28684,28684,28684,2018-04-25 01:04:14.887,-73.8207,6.4408,1,14.3,14.3
28685,28685,28685,2018-04-25 01:04:14.893,-73.8145,6.4264,-1,6.1,-6.1
28686,28686,28686,2018-04-25 01:04:14.957,-73.8082,6.4294,-1,10.9,-10.9
28687,28687,28687,2018-04-25 01:04:15.117,-73.8269,6.4316,1,9.1,9.1
28688,28688,28688,2018-04-25 01:04:15.573,-73.7152,6.447,-1,6.1,-6.1
28689,28689,28689,2018-04-25 01:04:20.237,-73.8478,6.7677,1,5.9,5.9
28690,28690,28690,2018-04-25 01:04:21.260,-73.8671,6.4952,1,6.5,6.5
28691,28691,28691,2018-04-25 01:04:22.297,-73.74,6.4819,-1,21.3,-21.3
28692,28692,28692,2018-04-25 01:04:22.300,-73.7633,6.4735,-1,5.4,-5.4
28693,28693,28693,2018-04-25 01:04:22.347,-73.7502,6.4625,-1,20.5,-20.5
28694,28694,28694,2018-04-25 01:04:22.413,-73.7167,6.477,-1,21.3,-21.3
28695,28695,28695,2018-04-25 01:04:22.480,-73.7784,6.4695,-1,13.3,-13.3
28696,28696,28696,2018-04-25 01:04:22.480,-73.7442,6.4985,-1,5.5,-5.5
28697,28697,28697,2018-04-25 01:04:27.773,-73.7255,6.4951,1,5.2,5.2
28698,28698,28698,2018-04-25 01:04:31.373,-73.9056,6.4512,1,7.4,7.4
28699,28699,28699,2018-04-25 01:04:31.403,-73.6983,6.476,-1,15.9,-15.9
28700,28700,28700,2018-04-25 01:04:31.483,-73.6947,6.501,-1,34.8,-34.8
28701,28701,28701,2018-04-25 01:04:31.550,-73.6948,6.5002,-1,31.2,-31.2
28702,28702,28702,2018-04-25 01:04:31.553,-73.9202,6.429,-1,6.7,-6.7
28703,28703,28703,2018-04-25 01:04:31.583,-73.9193,6.4294,-1,6.0,-6.0
28704,28704,28704,2018-04-25 01:04:31.617,-73.6941,6.4997,-1,15.0,-15.0
28705,28705,28705,2018-04-25 01:04:31.667,-73.919,6.4382,1,4.8,4.8
28706,28706,28706,2018-04-25 01:04:31.737,-73.6955,6.5004,-1,20.1,-20.1
28707,28707,28707,2018-04-25 01:04:31.740,-73.9192,6.4385,1,4.3,4.3
28708,28708,28708,2018-04-25 01:04:33.407,-74.0809,6.3909,-1,7.2,-7.2
28709,28709,28709,2018-04-25 01:04:33.413,-74.0785,6.3951,1,10.8,10.8
28710,28710,28710,2018-04-25 01:04:33.603,-74.0969,6.3983,1,7.0,7.0
28711,28711,28711,2018-04-25 01:04:38.057,-73.7568,6.5104,-1,4.7,-4.7
28712,28712,28712,2018-04-25 01:04:38.163,-73.7603,6.4996,1,3.6,3.6
28713,28713,28713,2018-04-25 01:04:38.280,-73.6459,6.6152,-1,11.6,-11.6
28714,28714,28714,2018-04-25 01:04:38.463,-73.8185,6.4309,-1,20.3,-20.3
28715,28715,28715,2018-04-25 01:04:38.473,-73.8164,6.4454,1,7.0,7.0
28716,28716,28716,2018-04-25 01:04:38.497,-73.6365,6.6121,-1,12.0,-12.0
28717,28717,28717,2018-04-25 01:04:39.663,-73.6831,6.4311,-1,7.0,-7.0
28718,28718,28718,2018-04-25 01:04:39.787,-73.6811,6.4303,-1,4.7,-4.7
28719,28719,28719,2018-04-25 01:04:39.830,-73.6811,6.4304,-1,6.3,-6.3
28720,28720,28720,2018-04-25 01:04:42.087,-73.7478,6.5019,-1,82.2,-82.2
28721,28721,28721,2018-04-25 01:04:42.167,-73.7485,6.5027,-1,43.9,-43.9
28722,28722,28722,2018-04-25 01:04:42.203,-73.747,6.5015,-1,23.0,-23.0
28723,28723,28723,2018-04-25 01:04:42.303,-73.7453,6.5031,-1,38.6,-38.6
28724,28724,28724,2018-04-25 01:04:42.310,-73.7495,6.5009,-1,6.8,-6.8
28725,28725,28725,2018-04-25 01:04:42.473,-73.7471,6.5014,-1,14.9,-14.9
28726,28726,28726,2018-04-25 01:04:42.490,-73.7494,6.4997,-1,5.2,-5.2
28727,28727,28727,2018-04-25 01:04:42.550,-73.7473,6.5022,-1,37.5,-37.5
28728,28728,28728,2018-04-25 01:04:42.607,-73.7482,6.502,-1,22.5,-22.5
28729,28729,28729,2018-04-25 01:04:42.700,-73.748,6.5023,-1,28.2,-28.2
28730,28730,28730,2018-04-25 01:04:42.860,-73.7478,6.5026,-1,45.9,-45.9
28731,28731,28731,2018-04-25 01:04:42.880,-73.7478,6.5022,-1,18.1,-18.1
28732,28732,28732,2018-04-25 01:04:42.943,-73.7495,6.4991,-1,8.1,-8.1
28733,28733,28733,2018-04-25 01:04:43.103,-73.748,6.5025,-1,17.6,-17.6
28734,28734,28734,2018-04-25 01:04:43.253,-73.7469,6.5011,-1,7.7,-7.7
28735,28735,28735,2018-04-25 01:04:43.263,-73.6319,6.5464,-1,6.7,-6.7
28736,28736,28736,2018-04-25 01:04:43.573,-74.0974,6.3668,-1,20.7,-20.7
28737,28737,28737,2018-04-25 01:04:43.647,-74.0984,6.3667,-1,9.4,-9.4
28738,28738,28738,2018-04-25 01:04:43.713,-74.0921,6.3709,-1,12.7,-12.7
28739,28739,28739,2018-04-25 01:04:43.793,-74.0979,6.3682,-1,10.2,-10.2
28740,28740,28740,2018-04-25 01:04:43.840,-74.0995,6.3682,-1,5.8,-5.8
28741,28741,28741,2018-04-25 01:04:43.900,-74.0983,6.3683,-1,11.8,-11.8
28742,28742,28742,2018-04-25 01:04:44.137,-74.0991,6.3688,-1,12.7,-12.7
28743,28743,28743,2018-04-25 01:04:44.313,-74.0974,6.3683,-1,7.9,-7.9
28744,28744,28744,2018-04-25 01:04:44.493,-74.0991,6.3695,-1,17.2,-17.2
28745,28745,28745,2018-04-25 01:04:45.833,-73.7055,6.4363,1,5.2,5.2
28746,28746,28746,2018-04-25 01:04:45.847,-73.7023,6.4384,-1,5.2,-5.2
28747,28747,28747,2018-04-25 01:04:45.887,-73.7153,6.4154,-1,8.4,-8.4
28748,28748,28748,2018-04-25 01:04:45.913,-73.695,6.4445,-1,13.6,-13.6
28749,28749,28749,2018-04-25 01:04:45.990,-73.6869,6.4408,-1,9.1,-9.1
28750,28750,28750,2018-04-25 01:04:47.420,-74.2023,6.8163,1,6.3,6.3
28751,28751,28751,2018-04-25 01:04:47.843,-73.7922,6.4995,-1,7.7,-7.7
28752,28752,28752,2018-04-25 01:04:47.870,-73.7952,6.4943,-1,5.2,-5.2
28753,28753,28753,2018-04-25 01:04:49.087,-73.7397,6.4193,-1,5.6,-5.6
28754,28754,28754,2018-04-25 01:04:51.830,-73.7395,6.4548,-1,13.0,-13.0
28755,28755,28755,2018-04-25 01:04:51.907,-73.7398,6.4535,-1,13.1,-13.1
28756,28756,28756,2018-04-25 01:04:52.607,-73.656,6.411,1,5.8,5.8
28757,28757,28757,2018-04-25 01:04:52.723,-73.6643,6.4211,-1,10.4,-10.4
28758,28758,28758,2018-04-25 01:04:53.313,-73.6655,6.4818,-1,4.9,-4.9
28759,28759,28759,2018-04-25 01:04:53.333,-73.6647,6.4817,-1,5.1,-5.1
28760,28760,28760,2018-04-25 01:04:54.727,-73.7894,6.4877,-1,8.7,-8.7
28761,28761,28761,2018-04-25 01:04:54.787,-73.7563,6.4853,1,5.3,5.3
28762,28762,28762,2018-04-25 01:04:54.953,-73.7577,6.4834,1,7.9,7.9
28763,28763,28763,2018-04-25 01:04:59.507,-73.7312,6.5511,-1,7.6,-7.6
28764,28764,28764,2018-04-25 01:04:59.940,-73.7082,6.5354,1,7.9,7.9
28765,28765,28765,2018-04-25 01:05:00.040,-73.7338,6.5448,-1,4.6,-4.6
28766,28766,28766,2018-04-25 01:05:00.067,-73.7317,6.5444,-1,4.1,-4.1
28767,28767,28767,2018-04-25 01:05:00.983,-73.8825,6.3794,-1,8.1,-8.1
28768,28768,28768,2018-04-25 01:05:01.090,-73.9147,6.4384,-1,10.8,-10.8
28769,28769,28769,2018-04-25 01:05:02.307,-73.6917,6.4211,-1,4.8,-4.8
28770,28770,28770,2018-04-25 01:05:02.350,-73.76,6.488,1,6.8,6.8
28771,28771,28771,2018-04-25 01:05:04.713,-73.6714,6.5078,-1,7.1,-7.1
28772,28772,28772,2018-04-25 01:05:05.487,-73.7375,6.5155,-1,7.8,-7.8
28773,28773,28773,2018-04-25 01:05:05.660,-73.758,6.4996,-1,4.8,-4.8
28774,28774,28774,2018-04-25 01:05:06.030,-73.724,6.5044,-1,11.6,-11.6
28775,28775,28775,2018-04-25 01:05:06.527,-73.9437,6.4263,-1,17.3,-17.3
28776,28776,28776,2018-04-25 01:05:06.573,-73.9429,6.4268,-1,35.9,-35.9
28777,28777,28777,2018-04-25 01:05:06.630,-73.9786,6.4349,-1,40.6,-40.6
28778,28778,28778,2018-04-25 01:05:06.660,-73.9798,6.4351,-1,8.2,-8.2
28779,28779,28779,2018-04-25 01:05:07.303,-73.9786,6.4344,-1,11.1,-11.1
28780,28780,28780,2018-04-25 01:05:07.370,-73.9799,6.4349,-1,6.1,-6.1
28781,28781,28781,2018-04-25 01:05:07.867,-74.0914,6.3592,1,4.5,4.5
28782,28782,28782,2018-04-25 01:05:07.903,-74.0905,6.3625,1,3.8,3.8
28783,28783,28783,2018-04-25 01:05:09.103,-73.7498,6.4868,-1,46.9,-46.9
28784,28784,28784,2018-04-25 01:05:09.123,-73.7507,6.4867,-1,22.1,-22.1
28785,28785,28785,2018-04-25 01:05:09.140,-73.7476,6.4858,-1,19.7,-19.7
28786,28786,28786,2018-04-25 01:05:09.160,-73.7456,6.4872,-1,34.1,-34.1
28787,28787,28787,2018-04-25 01:05:09.197,-73.7494,6.4865,-1,24.0,-24.0
28788,28788,28788,2018-04-25 01:05:09.253,-73.7216,6.599,-1,16.0,-16.0
28789,28789,28789,2018-04-25 01:05:09.333,-73.7419,6.4785,-1,14.1,-14.1
28790,28790,28790,2018-04-25 01:05:09.407,-73.7424,6.4787,-1,13.3,-13.3
28791,28791,28791,2018-04-25 01:05:09.463,-73.7392,6.477,-1,10.2,-10.2
28792,28792,28792,2018-04-25 01:05:09.577,-73.7618,6.5707,1,7.1,7.1
28793,28793,28793,2018-04-25 01:05:09.603,-73.7505,6.5747,-1,27.0,-27.0
